Metabolite name,PPI_Ylip_Ctrl_24hr_13,PPI_Ylip_Ctrl_24hr_25,PPI_Ylip_Ctrl_24hr_37,PPI_Ylip_Ctrl_3hr_07,PPI_Ylip_Ctrl_3hr_19,PPI_Ylip_Ctrl_3hr_31,PPI_Ylip_Ctrl_48hr_15,PPI_Ylip_Ctrl_48hr_27,PPI_Ylip_Ctrl_48hr_39,PPI_Ylip_Ctrl_4hr_09,PPI_Ylip_Ctrl_4hr_21,PPI_Ylip_Ctrl_4hr_33,PPI_Ylip_Ctrl_5hr_11,PPI_Ylip_Ctrl_5hr_23,PPI_Ylip_Ctrl_5hr_35,PPI_Ylip_Ctrl_72hr_17,PPI_Ylip_Ctrl_72hr_29,PPI_Ylip_Ctrl_72hr_41,PPI_Ylip_Low_24hr_38,PPI_Ylip_Low_24hr_46,PPI_Ylip_Low_24hr_52,PPI_Ylip_Low_3hr_32,PPI_Ylip_Low_3hr_43,PPI_Ylip_Low_3hr_49,PPI_Ylip_Low_48hr_40,PPI_Ylip_Low_48hr_47,PPI_Ylip_Low_48hr_53,PPI_Ylip_Low_4hr_34,PPI_Ylip_Low_4hr_44,PPI_Ylip_Low_4hr_50,PPI_Ylip_Low_5hr_36,PPI_Ylip_Low_5hr_45,PPI_Ylip_Low_5hr_51,PPI_Ylip_Low_72hr_42,PPI_Ylip_Low_72hr_48,PPI_Ylip_Low_72hr_54,PPI_Ylip_Osc_24hr_04,PPI_Ylip_Osc_24hr_14,PPI_Ylip_Osc_24hr_26,PPI_Ylip_Osc_3hr_01,PPI_Ylip_Osc_3hr_08,PPI_Ylip_Osc_3hr_20,PPI_Ylip_Osc_47hr_05,PPI_Ylip_Osc_48hr_16,PPI_Ylip_Osc_48hr_28,PPI_Ylip_Osc_4hr_02,PPI_Ylip_Osc_4hr_10,PPI_Ylip_Osc_4hr_22,PPI_Ylip_Osc_5hr_03,PPI_Ylip_Osc_5hr_12,PPI_Ylip_Osc_5hr_24,PPI_Ylip_Osc_72hr_06,PPI_Ylip_Osc_72hr_18,PPI_Ylip_Osc_72hr_30
FA 18:2;2O_Neg,23.39087913,22.1225019,23.52446533,23.5457726,23.75541157,23.53927472,22.10318393,23.11867534,22.77867872,24.0054645,23.67126118,24.66095226,24.27162008,24.69339454,22.89770569,23.73492214,22.84916807,23.37764941,21.8529883,21.82201189,21.78970927,23.58951259,23.41794033,22.74004675,20.86569374,21.12497071,20.95473251,24.57337874,23.25366223,23.44784606,22.96181916,22.55780021,23.75836218,21.24189166,21.70284556,21.53709337,21.88266193,22.45146141,22.25314092,22.39457288,22.34491395,22.81152926,22.9189893,23.07958198,21.86078654,23.10909676,25.60245114,24.49039456,24.06567533,22.54614406,24.15854214,22.87850384,23.19274748,22.95419197
FA 18:3_Neg,21.59489005,21.94512781,21.8164694,23.73584184,23.14297182,23.49160175,21.92910879,21.46765166,21.30351342,23.24734181,23.70698584,24.40203925,23.34527267,23.08812439,23.29303008,21.33659398,21.46313642,21.60689887,21.45558634,21.93741985,21.52884291,24.06149199,23.99984234,23.79152682,21.07957634,21.39259316,21.01084249,23.63026795,23.36798526,23.3728524,23.24907899,23.38492611,23.66537408,20.61267697,20.74559957,19.94440759,22.0649346,21.61290692,21.31263255,23.56016491,23.04166853,23.38843545,21.02106216,21.05050698,21.48588949,24.23887093,24.50960599,23.43304916,22.85304525,23.71099559,23.81260858,21.37742691,20.85670253,20.92065983
FA 18:3;2O_Neg,23.50455494,23.48779154,23.76084124,23.3660679,22.12355803,24.09210576,23.06987567,22.91440523,23.27574635,21.58640928,24.47661813,24.50194259,24.33371346,24.7000481,21.05195041,23.61509856,20.4840441,23.73841288,21.00934554,20.82606947,20.88955639,23.55262179,24.29619577,23.10526989,20.55700415,20.46379571,20.13733513,24.59003454,24.10479761,21.30058036,21.01710377,22.79608172,24.86252541,20.42509172,19.49660421,20.6778748,22.46862055,22.28861794,22.1030112,22.47164922,22.42242596,23.03586154,22.81991363,22.50306266,22.77115074,23.44039718,21.3840789,23.99246766,24.53467506,24.72355492,24.59364318,22.63951219,22.58872091,22.72026215
FA 18:4_Neg,22.37057443,22.19543445,22.39395571,22.29473176,22.64176899,22.34730185,22.56280923,22.39573511,21.51074,22.95782659,22.6861892,22.78531523,22.14448688,21.89280376,22.9316487,21.82309237,22.81864371,21.97338668,20.68623219,21.65149462,20.80189538,23.07206934,22.73859543,23.27253744,20.97838937,21.08002914,20.56641515,22.34129177,22.07585799,22.71069141,22.63219361,21.82672773,21.93781049,19.92318261,21.03824178,18.45730915,22.22689288,21.90800448,21.5774216,22.70762557,22.30336041,21.73863953,22.06843006,22.08474243,22.48878887,22.40177078,23.71750228,22.48064217,22.16165988,22.50791318,22.13641058,22.10679584,21.47519995,22.03037305
FA 19:1_Neg,22.58140262,22.27494369,22.17061939,23.14244743,21.9921471,22.48637251,22.54350809,22.44125329,21.94804668,23.11974537,22.40118925,22.95001039,22.6312709,21.91978032,23.00600086,22.25528712,22.45195594,22.28555435,21.92077563,22.28009942,22.17623668,22.74876031,22.80698971,23.36251243,22.39180827,22.82093704,22.8928184,22.53164886,22.23166282,23.15497664,22.79043636,22.11414024,22.76952184,22.33544753,23.55097786,23.19917484,23.30830347,22.72950746,21.95846636,22.32213013,22.82353613,22.84873471,23.26780792,22.97268486,22.8681078,22.10441881,24.02682992,22.70889375,21.66748426,23.05010494,22.8345773,23.53763151,22.89116921,22.73735337
FA 19:2_Neg,18.48709504,18.03230761,18.02080629,19.63315465,18.51105784,18.62321238,18.26293822,17.77660778,17.05866495,19.69118721,18.99505055,19.54768146,19.59799102,18.60273633,19.59066056,17.42428725,17.37435592,17.67870372,17.61569137,18.21039938,18.41869781,19.19648101,19.43633455,19.62931061,17.772464,17.34066464,17.72325734,18.88450771,18.80134026,19.55264389,19.29943509,18.83864882,19.50265893,16.18749334,17.92317038,16.98463503,18.98932539,18.56031102,17.55964277,18.76380294,19.14209988,18.91121006,17.25228052,17.22415906,16.71865987,18.64956283,20.85008146,19.03084291,18.67186105,19.89645432,19.53663473,17.67610589,17.05702068,17.23575301
FA 19:3_Neg,18.624132,19.12069855,18.1754846,19.10892613,15.41427099,17.15813012,19.87920773,18.97596741,19.64267936,16.85162729,18.70743474,18.67786527,17.48081178,18.25161063,17.27103663,19.17734669,19.63034415,18.58645801,19.45699314,16.36300025,19.33808234,18.01030832,18.0173745,19.4265091,16.87694668,16.83515585,19.01898122,17.2054365,18.23350417,16.62952116,18.22927614,18.55349598,17.93776947,19.48989669,19.40917842,19.01272717,18.67843907,18.30235442,18.98556534,15.69439574,18.24974661,17.29105729,19.27843066,20.43086499,18.12161353,18.77322972,19.83523577,16.80969786,17.82446877,16.41297645,18.7418533,20.93170123,18.73598966,19.54823199
FA 20:0_Neg,24.79788395,24.94397152,24.69839204,24.60347216,24.6028944,24.5979975,25.07838528,24.87985212,24.22952632,24.48726033,24.40829636,24.67226154,24.40693504,24.22841343,24.76123852,23.74904291,24.4306059,24.6119665,24.19653054,24.5734629,24.21681652,24.97611585,24.9353884,25.24108479,24.02660074,24.48607227,24.4688069,24.32864832,24.53373211,24.47618349,24.10375486,24.61272886,24.24026074,24.06105504,23.90669236,23.64205732,24.71437148,24.64140768,24.52807393,24.6442092,23.55757515,24.63934672,24.54828783,24.29735038,24.32689306,23.87127266,24.99088169,24.43600744,24.22275983,24.59153127,24.25173713,24.42697267,24.10919554,24.29891956
FA 20:1_Neg,28.11317958,27.92516126,27.65045402,27.9590795,27.18560263,27.83899303,27.5958995,27.29586554,26.94594124,27.98945567,27.89867855,28.22368596,28.08866548,27.48543412,28.24668833,27.04641457,27.17661743,27.16414463,26.49021201,26.50131905,26.74077061,27.92257322,28.49631265,27.83678025,26.45100284,26.64790031,26.96245592,27.79932672,27.54454854,27.50105779,28.05229616,27.27118362,27.85704171,26.04627274,27.2721592,26.78005192,28.81962203,27.98524995,27.43624191,27.68318911,27.69464099,27.54533405,27.11432454,26.75122743,26.62371288,27.80455238,28.90783694,27.65607444,27.58381119,28.07355733,27.5622084,27.07232976,26.20719999,26.19898498
FA 20:1;2O_Neg,22.41873642,21.82567941,22.27618825,22.8144116,22.66276106,22.07648024,22.4607819,22.66350776,22.40533659,22.80691011,23.04649852,22.84200178,22.86056958,22.76385271,22.99985553,22.87035456,22.08708841,22.82063567,22.27924276,23.34910059,21.71520749,22.76387117,22.79114561,22.74094844,22.41725081,23.30208087,22.40462651,22.87644588,22.22660744,23.05904969,22.28515812,21.39380649,22.48913051,23.18986628,23.74208786,22.90208956,22.12022164,22.40543018,22.21004947,22.93656382,22.11161493,22.24839265,23.05031749,23.09386551,23.05358825,22.49291732,22.96159959,22.86365492,22.68190964,22.995362,23.05365322,22.89018507,23.16008765,23.34685066
FA 20:1;O_Neg,20.08285485,19.80703929,20.00700893,20.68204055,18.79860548,20.65040882,20.09828804,19.53577042,19.66344569,19.2566583,20.61061888,20.98358184,20.81028985,20.40897741,19.63755056,20.32684403,19.34238517,20.12262844,19.60384444,20.3596164,20.228143,20.64784482,21.05853471,19.56783968,19.59820313,20.52026196,19.96266719,20.76755517,20.84391367,18.29040045,19.01271203,20.47291643,20.56730673,19.30361163,20.69457612,20.01034993,20.52455156,20.31963654,19.79171408,20.51006988,20.02535861,19.90592983,20.37987828,20.69972662,20.30995121,20.34661565,19.73188842,20.62085759,19.90063205,20.70418104,20.79471688,21.00379747,19.68083731,19.85411755
FA 20:2_Neg,25.45766194,25.05038516,24.82394672,26.33587766,25.51337663,25.46909862,25.02879579,24.84832428,24.3857231,26.432944,25.88565832,26.10963581,25.98509829,25.46178341,26.2282461,24.65871708,24.89866825,24.83770412,22.98000695,23.80198825,23.24431908,26.01240447,26.52095865,25.96341456,22.44232952,22.73950748,22.77279975,25.63345088,25.81107017,25.76502183,25.88486601,25.52865972,25.5404252,21.79226585,22.76292303,22.23913676,25.84507976,25.10709344,24.3340939,26.04407995,25.89006638,25.52250638,23.73422131,23.47275486,23.78126913,25.90444953,27.35638898,25.38739409,25.65993612,26.3257906,25.48825631,23.96452695,23.08222201,23.1928365
FA 20:3_Neg,18.10397905,17.7697684,17.09107056,19.20511035,17.52117672,18.46681296,18.69689404,17.93499164,17.71680835,19.43522768,18.820297,19.59128288,19.03391007,17.76733037,18.52610671,18.47873861,17.951066,18.18369913,18.23881715,20.15686232,18.83418701,18.90932755,19.22604698,18.9422514,17.88885265,18.18625689,17.96508809,18.61430577,19.83821467,17.95105145,18.74504576,20.31100414,18.19589048,16.92737828,18.38761312,17.99947499,17.99848281,16.88311325,15.54269449,19.02209951,18.87711005,18.22276174,17.05991655,17.12837856,17.36117523,19.1881726,20.40090306,18.34450492,18.3554784,18.84081026,18.8829288,17.35961054,17.91208458,18.00206625
FA 20:5_Neg,18.96348897,19.68587186,19.36515795,17.35328944,18.09616017,19.29872985,19.70550236,19.0959202,18.69224085,18.43904998,19.47540449,18.25650484,16.9702032,17.41076468,17.79093632,19.12955343,19.7814007,20.00105097,18.9051614,19.97217244,20.0077473,17.27735874,18.86951756,18.86730522,19.6234857,20.19963917,20.50139398,17.83067054,17.61303587,18.87048883,18.22198902,18.20635371,17.87194892,18.84123821,19.41351335,20.54593304,19.47644444,19.15825694,18.50259035,17.98436098,17.89773075,17.46732094,20.24638417,18.94594655,19.9602747,18.00475691,19.32113813,16.39713053,17.54774193,20.13294399,19.27901274,19.96894519,19.07197709,19.10497777
FA 21:1;2O_Neg,20.90652573,20.93761687,21.26272496,21.09628233,21.22748125,20.70168832,21.25795949,21.42256691,20.65725682,21.42077512,21.43450908,21.06687052,21.39942706,21.15194961,21.31851854,21.41278939,21.18347031,21.03866247,20.81653333,21.12407522,20.91839596,20.97220302,21.05920664,21.31947522,21.09347933,22.15695442,21.36833417,21.24882947,20.78717973,21.26385561,20.61813902,19.89796302,21.15347648,21.67427783,22.03822685,21.35438949,21.1862631,21.69131749,20.51884086,20.98632601,20.62680868,20.5510039,22.11742307,21.62534877,21.62213951,20.84347811,21.0837058,21.26519049,20.91071796,21.13425871,21.72418404,21.40503762,21.37258394,21.21034171
FA 21:5;O_Neg,21.31937401,21.51031046,21.1054943,20.05880922,21.02356121,20.83450376,23.00961975,21.95255384,22.0986985,20.90903752,20.10969703,20.03821396,19.78685474,19.09042844,20.24392035,22.37715403,22.45023782,22.75653077,18.74718827,19.84768734,19.54408944,20.26542385,20.53711091,20.81699596,19.53071404,19.53059115,19.64310708,20.04194874,20.38302842,20.64552824,20.19361156,19.93638105,20.26353938,19.52928156,19.95103496,19.22519849,19.96477806,20.56112096,19.50572929,19.79541453,20.13760135,20.16516422,20.07560668,20.46656051,20.66143117,20.51033304,21.27263258,19.46918585,19.35406038,20.2427779,19.78683615,20.61039018,20.66227634,20.66571212
FA 22:0_Neg,24.66736025,24.32740946,24.23094512,24.80157824,24.93517935,24.82919991,24.76006151,24.33517905,23.78214392,24.09918984,24.47094483,24.67942288,24.32225028,24.24669974,24.25757141,23.41250944,23.670065,23.61869759,23.81064708,23.60288373,23.45046706,25.27861063,24.97516149,25.58947116,23.48854396,23.776408,23.6101408,24.42236453,24.1683424,24.45969486,23.98026167,23.60504721,23.94420647,23.60960471,23.63158689,23.19068726,23.73884788,23.84435937,24.10573497,24.62161765,23.86219051,24.88027673,23.62306251,23.55544236,23.75310288,24.08536842,24.95467668,24.51703537,24.20432962,24.20788964,24.15499876,23.76130531,23.55235597,23.71462823
FA 22:0;2O_Neg,19.22386634,19.04517392,18.67644361,18.63653534,18.58659579,18.03695475,19.14462341,20.08282852,19.88184261,19.3311573,18.54057948,18.61593002,18.20657625,18.44727831,18.45861558,18.95157367,20.46101059,19.22725511,19.53843016,19.69701022,19.01204564,18.53113612,18.75042572,19.65042215,20.37564071,20.97144082,20.32273252,18.46135814,18.637211,20.06234972,17.86574362,18.51531409,17.99850491,19.97831793,19.97215221,19.2838451,19.53078498,20.26506748,18.36580661,18.62282169,17.8237037,18.17230063,19.86953296,20.08375488,20.59422904,18.09699474,18.02418128,21.14320874,18.93201733,18.91196684,19.22365024,19.47141508,20.61852575,20.00177708
FA 22:1_Neg,21.42880757,21.42280422,20.75312563,23.07408986,22.28450184,21.95952025,21.45138036,21.50166846,21.30346846,23.13011272,22.24577435,22.95702713,22.88914327,22.07008216,22.74209273,20.72742717,21.51850925,21.1892721,20.31838746,21.74244902,20.82745095,23.01471926,23.63103795,22.74343635,20.9642184,21.55154401,21.52407463,22.43218206,22.60479804,22.63657114,22.35106165,21.46575986,22.11096913,18.06151546,21.35540913,20.15580456,21.88217733,21.93988729,20.85603304,22.76764484,22.21721132,22.22756165,21.05306809,19.75984887,20.83388769,22.40978521,23.81106067,24.04478484,22.64956427,22.91845001,22.24396576,21.12066886,19.08205917,20.43343135
FA 22:1;2O_Neg,23.06060151,22.94080053,23.24754485,24.36037381,24.26565592,23.60925735,22.89850121,23.03144739,22.73240815,24.52395819,24.86017079,24.60967905,24.58522531,24.60449601,24.84811826,23.43312193,22.92434611,23.16974182,23.6761498,23.84789094,23.2176048,24.55776666,24.40919541,24.60072928,24.5510138,25.25444488,24.3920935,24.79468628,23.40065543,24.91081675,23.92762645,21.92440066,24.24769656,25.99807109,26.53323047,25.11222374,23.03624844,23.42659446,22.97363581,24.37087904,23.49802886,23.65985508,23.6919321,23.59894585,23.86615414,24.06467349,24.53669922,24.88988413,24.42842918,24.57370146,24.81785853,23.45993547,23.55871191,23.57150558
FA 22:5;2O_Neg,22.26960979,22.0886173,21.94974965,22.18566081,22.16447457,21.86707249,22.53452877,22.65074364,22.11811105,22.42682306,22.31427041,22.68973119,21.62066744,21.7663484,22.48354325,21.71214757,22.46314827,22.51194238,21.02074861,21.45923468,21.06895604,22.90483167,22.8915411,23.1759144,20.71552211,21.23627448,21.16259082,21.8082978,21.8320438,22.41985117,22.17505335,22.08540037,21.92186742,19.95971168,21.11834242,20.55441602,22.84608501,22.2885968,21.38187301,22.57807552,21.77955196,22.32218923,22.52402548,22.23155,22.62148891,22.13363244,23.83433586,21.83060965,21.54564734,22.11071828,20.95189482,22.63314767,22.01097976,21.86078654
FA 23:0_Neg,20.92474595,21.26157323,21.26089779,21.02541967,20.75005588,20.39398577,24.96611005,21.79487362,20.63107173,21.71036393,20.63132119,20.18801589,20.16415227,19.77927502,20.80611209,21.4370741,21.28051362,21.35245572,21.03221902,21.64527393,20.91954154,20.27217868,20.45474702,21.46446426,21.78775255,21.97219399,21.3485414,20.3661536,20.41004052,20.80108311,19.85905781,20.09631024,19.8396175,21.86078654,21.4718212,21.50652291,21.3509053,21.47305186,20.15492296,20.73828275,20.63490481,20.84066006,22.00126449,21.28707887,21.87174961,21.17507843,21.63507194,20.08940288,19.83510348,20.250727,20.06625247,21.54050317,21.61825959,21.48000774
FA 24:0_Neg,28.45365148,27.86171271,27.3299378,26.44276157,26.50969612,26.43888299,28.13826834,27.7304281,26.93050012,26.01526794,25.87047391,26.15656545,25.8817519,25.69159426,25.89058793,26.4494163,27.09764842,26.70867514,26.5347406,26.09350576,26.29457529,27.01393686,26.84360132,27.18661359,26.13382039,25.95255384,25.98268769,25.74887292,25.99375307,26.38703754,25.74273717,26.33594045,26.18626705,26.21328159,25.72679485,25.44731939,25.89303128,25.59393082,25.84676439,26.87226926,25.33925221,26.86784488,25.62016176,25.68881383,26.1573778,26.11745896,26.67748909,25.99527533,26.09277061,25.47631878,25.48360032,26.59975095,26.06465274,26.88221489
FA 24:0;(2OH)_Neg,24.80885055,24.5762499,24.7494193,24.25881246,23.83973357,24.25063653,28.98848923,24.96809956,24.65236827,25.59071593,24.61798239,23.72872457,24.57578331,23.78954993,23.80323576,25.90683013,24.84024814,25.10384344,24.81289109,24.90243292,24.94939157,24.09163659,24.50619723,24.02472929,25.06952832,25.14260138,25.1578051,24.16262705,24.32828824,23.63766697,23.34431756,23.36476506,23.8648148,25.57794208,25.25524077,25.11275173,24.57210404,25.21503778,24.38457674,23.85165019,24.28536826,23.54161955,25.28004496,25.49851278,24.95542056,26.27108525,23.13357143,24.34762031,23.87971735,23.81737976,24.15349475,24.76720874,26.27363601,25.11304305
FA 24:1_Neg,22.07773905,21.73374134,21.55285366,23.45253106,23.15348092,22.58064817,21.67630336,21.4122085,21.39409116,22.76598467,22.53009713,22.53243259,22.40122306,22.05521167,22.25107091,21.1136196,21.13167025,21.06093999,21.62042029,21.49385713,21.45218358,23.17816453,23.65744194,23.51202379,21.47810203,21.53108703,21.34192414,22.32536953,22.26875516,22.61673161,22.16127871,21.11470888,21.99061859,21.16053565,21.6073162,21.45715745,21.04238803,20.90444547,21.02277793,23.32901428,22.73162319,22.84895825,21.08450811,21.1050602,20.94984486,22.66099875,23.78743731,22.5346882,22.45500977,22.30628718,22.02921697,21.22642471,20.5576561,20.79861527
FA 24:2;O_Neg,18.29401725,17.09586648,16.69705915,20.44756384,20.3335619,20.25565367,18.62469598,18.22271592,18.79360718,20.71000896,21.20104428,21.03602132,20.48456084,20.70086558,20.95283508,19.50187537,18.78221218,18.71842877,17.38401116,17.72444158,17.14121622,20.51328178,20.24236058,20.52021593,20.4765174,21.24652133,20.11564559,20.97910703,18.90455632,21.20135275,20.04980062,17.37493691,20.09379685,22.01503895,23.16580686,21.35287026,16.29588592,17.28390425,16.59248756,20.57325032,19.09330608,19.88957898,18.78973005,18.42967133,18.62593582,20.29707232,20.51424945,21.10079559,20.69531613,20.78119044,21.32064562,18.40905771,18.83934373,18.3018893
FA 25:0_Neg,20.63560915,20.89060965,20.91489981,20.63496354,20.37303917,20.64036991,24.1675476,21.80401129,20.44001799,21.04073023,20.66177199,20.10549709,20.03590531,19.28492671,19.94091511,21.44856087,20.89498105,21.05559944,20.63999769,20.58916002,20.55074423,20.55215068,20.47468063,21.7465504,21.37538394,21.37706194,21.30490684,19.84379756,20.34880294,20.55025051,19.8231242,19.68369959,19.63622426,20.92126084,21.14537629,21.06835088,21.18919329,21.0262224,20.17208539,20.67809665,20.37335913,20.93759906,21.62114637,21.20913942,21.86980222,21.32407391,21.18677331,20.10856921,19.33502405,19.48353112,20.22693899,21.73502495,21.36134628,21.44593616
FA 25:0;O_Neg,21.88872685,22.35668248,22.30049301,20.91571632,21.47339163,21.47571511,26.89564595,22.84304969,21.92467457,23.0657442,21.92679077,20.93193011,21.79752725,20.78550925,21.51925792,23.87971041,22.24952796,22.46957112,21.45706014,22.12721317,21.77870941,20.78879783,21.6337471,21.33428824,22.74416015,22.71448522,21.92851931,21.29220338,21.73466101,21.29959294,20.90492415,20.45868298,20.90919413,22.44365208,22.37178843,22.25182192,21.94155827,22.37886093,21.9928259,21.22085605,21.22844195,20.52618762,23.12732245,22.86386984,22.64675477,23.33557758,20.68224285,21.49072325,20.50124029,20.77309368,21.42691829,22.88324481,23.4398766,22.80011921
FA 26:0_Neg,25.71203555,24.92673512,24.33425479,23.3389739,23.33935486,23.2643089,24.93969664,24.90068253,23.83154249,22.98990145,22.882442,22.8437528,22.3532149,21.88356491,22.61827514,23.89282876,24.28228483,24.11817569,24.37401334,23.9995302,24.31333143,23.92028252,23.50251212,24.11339475,24.35547523,23.92419921,24.18292264,22.43508669,22.66501895,23.08881539,22.78482965,22.90252992,22.52696991,23.73183598,23.93958768,23.91105377,23.30775505,22.92419187,22.47861183,24.02771139,22.60875002,23.69055338,23.29202645,23.10588292,23.6728299,23.013704,23.92244175,22.46112484,22.13406383,21.91358221,22.04289976,24.0465193,23.2051085,23.7482175
FA 26:0;(2OH)_Neg,22.73329404,22.90989807,23.28580463,21.41100741,22.17052301,22.14857167,24.75518092,23.72657484,22.51118101,22.74961025,22.58449287,21.37231705,22.15382606,21.50844707,22.14904415,24.57067344,23.16219727,23.4607914,22.20504137,22.70336056,22.68720731,21.67856275,21.99502623,22.24675242,23.43918312,23.50240543,22.80019299,22.17483884,22.47205627,22.02316379,21.53993077,21.23623055,21.48361535,23.55192654,23.25035549,23.3911637,22.92833472,23.20439578,22.9172044,21.87820495,22.14800992,21.30449111,24.17468351,23.8735162,23.45194708,22.38611666,21.48572151,22.45409689,21.5556634,21.82647711,22.28166604,23.70214525,23.93751949,23.57528598
FA 26:1_Neg,19.87028729,19.5114864,19.32074223,20.73777216,20.47231283,20.00333034,19.87693955,18.56071792,18.30359169,19.95064033,19.58943584,19.38167224,18.92004776,18.71183096,19.21239888,17.5902286,19.07251668,18.4106108,20.85486442,21.08266888,20.59246797,20.47837865,21.14957381,21.00833846,20.65978242,20.99218104,20.6996986,19.18506835,19.331481,19.99645772,19.12867069,18.84666563,18.82350675,19.79072538,19.86310844,20.12670975,18.30304208,17.33618002,16.52690744,21.17340801,20.28598811,20.44664135,17.10333545,13.76855683,17.63935255,19.90205209,20.96665113,19.21708322,19.62569208,18.80898136,18.34696002,17.22577622,16.0610518,NA
FA 26:7;O_Neg,18.96395711,19.14635164,19.7353817,16.44499627,18.5205659,18.01594782,19.31485952,19.53469714,17.93224679,19.13210999,18.9747172,18.02606319,17.25512056,17.52376205,18.69259738,19.73309342,19.44605151,18.98019118,18.61459639,19.8435681,19.23196818,17.47674089,17.95337335,18.36953784,19.84218739,20.6333071,20.04462661,18.55313807,18.44492743,19.93830323,18.15880783,17.53395807,18.86175036,19.36921665,18.94561726,19.18649485,20.28507086,19.96301187,19.24273498,17.82130511,17.13122894,15.89194923,19.96133013,18.03504965,20.92018679,18.1769086,18.85424756,17.36799284,17.78455604,19.40243447,17.19922844,19.04025275,18.81454441,19.58786382
FA 27:0_Neg,19.28246099,19.98004135,19.85018229,19.44948226,18.58692601,19.91549459,20.3542578,19.80725052,20.17630515,18.09136497,21.78571893,19.93644787,18.46073716,18.48037341,18.07414568,20.53704991,20.59268409,19.45425636,19.48589596,19.95624642,23.44953597,19.34538484,18.92346713,19.90060523,19.62033008,19.47370718,20.18699205,17.4667308,18.57900299,17.02861123,18.93338577,19.24756176,18.957502,20.29094094,20.7312459,21.91436287,21.44371575,20.53948289,19.83739279,18.95490678,19.41458916,19.36427703,20.40170507,19.93411855,19.90389133,22.53902921,20.7425943,18.9431584,18.22464371,19.22713248,20.03778134,20.60150946,20.74025611,20.84990151
FA 27:1;O_Neg,20.36616242,20.3688926,20.3840947,19.1367491,18.49660739,19.35317758,20.59753516,20.73053877,20.24392099,17.59823507,19.87549758,19.55993147,19.15512987,18.91429135,17.0590146,20.78002407,20.6612981,21.33806743,20.03984147,17.91908482,20.59044114,19.44207941,19.76095842,20.18226712,19.32222835,17.96669479,20.71177776,18.96258222,18.45482025,17.80693575,19.35981775,19.48670916,19.20623799,20.57010256,21.09654508,20.71899958,20.83614803,20.43256913,20.05552708,17.69269308,20.63174689,19.37897535,21.87946786,21.175302,17.51770936,19.66009951,20.05909742,19.15044608,19.30886635,18.05695509,19.53024107,21.60520351,21.21372765,20.69177516
FA 28:0_Neg,20.83446315,20.9711389,21.03853447,20.00580774,20.41999757,20.37065208,21.428922,22.39968575,20.37226674,20.74401812,20.92299038,19.98976347,20.22904468,19.61551864,20.20533849,21.64848446,21.65379547,21.4706692,20.99274591,21.06739309,20.65893196,20.248047,20.21250799,21.54962035,21.68677007,21.6775006,21.54478533,19.50452681,20.32573718,20.53419804,19.78017956,19.91014122,19.67664776,21.07702441,21.36038623,21.50186851,21.59641159,20.98514559,20.49302477,20.47557585,20.30627574,20.53490751,21.8351636,21.33287945,22.32103328,20.07498402,21.15356068,19.90063232,19.47023737,19.81949959,20.25332587,21.76689612,21.32281249,21.43926359
FA 28:1_Neg,16.17358214,17.1227442,16.41039436,15.63437083,15.46387988,16.62711417,17.82003571,18.0035334,15.57893417,15.94583537,16.69607496,15.98693108,15.12439858,14.68856999,15.82150116,16.76624403,17.10118242,17.18955028,16.94566856,16.46405953,17.22256222,15.89723075,16.23047268,17.49432275,17.55189865,17.64478764,16.89898025,15.81273137,16.05229635,15.7966445,15.6370936,15.48780516,15.54811579,15.96365827,16.4409132,15.59856951,17.15985213,16.21741802,15.58785249,15.75019367,17.10913052,16.23091188,17.74104518,17.11670157,18.15192326,15.3859387,16.83977762,15.19541665,15.0940791,14.77166721,15.74422559,17.71610565,17.00826682,16.69383151
FA 28:6;O_Neg,27.84683432,27.60242978,27.68098333,26.58114141,27.34562749,27.286368,26.02197179,26.12903246,26.3119061,25.9075106,26.38328503,26.53109225,26.0586915,25.9273419,26.25913509,25.96984499,25.48130289,25.94854397,28.45975345,28.84157087,28.68424421,27.10516189,26.76989117,26.55494108,28.6052287,28.57226785,28.60686336,27.99209906,28.20148938,26.52411168,27.73763347,28.49975853,27.12665931,28.24993386,28.45153601,28.13600152,28.26650878,28.1091159,27.60509315,27.08918261,27.35366399,26.81703238,26.46804883,26.70936237,26.569012,26.41015865,25.77882595,26.69127678,26.00512509,26.32432859,26.34024792,25.74182575,25.6698231,25.59719591
