YALI0_ID,UniProt_ID
YALI0E15862g,Q6C5R3
YALI0E15796g,Q6C5R6
YALI0E15752g,Q6C5R7
YALI0E15664g,Q6C5S1
YALI0E15576g,Q6C5S5
YALI0E15554g,Q6C5S6
YALI0E15532g,Q6C5S7
YALI0E15510g,Q6C5S8
YALI0E15466g,Q6C5T0
YALI0E15356g,Q6C5T3
YALI0E15312g,Q6C5T5
YALI0E15290g,Q6C5T6
YALI0E15246g,Q6C5T8
YALI0E15202g,Q6C5U0
YALI0E15180g,Q6C5U1
YALI0E15147g,Q6C5U3
YALI0E15103g,Q6C5U5
YALI0E15059g,Q6C5U7
YALI0E15015g,Q6C5U9
YALI0E14993g,Q6C5V0
YALI0E14971g,Q6C5V1
YALI0E14839g,Q6C5V4
YALI0E14817g,Q6C5V5
YALI0E14729g,Q6C5V9
YALI0E14707g,Q6C5W0
YALI0E14663g,Q6C5W2
YALI0E14641g,Q6C5W3
YALI0E14575g,Q6C5W6
YALI0E14487g,Q6C5W8
YALI0E14366g,Q6C5X3
YALI0E14344g,Q6C5X4
YALI0E14234g,Q6C5X7
YALI0E14212g,Q6C5X8
YALI0E14168g,Q6C5Y0
YALI0E14146g,Q6C5Y1
YALI0E14124g,Q6C5Y2
YALI0E14080g,Q6C5Y4
YALI0E14058g,Q6C5Y5
YALI0E13970g,Q6C5Y9
YALI0E13882g,Q6C5Z3
YALI0E13860g,Q6C5Z4
YALI0E13794g,Q6C5Z5
YALI0E13750g,Q6C5Z7
YALI0E13684g,Q6C600
YALI0E13640g,Q6C602
YALI0E13596g,Q6C604
YALI0E13574g,Q6C605
YALI0E13552g,Q6C606
YALI0E13508g,Q6C608
YALI0E13464g,Q6C610
YALI0E13442g,Q6C611
YALI0E13343g,Q6C614
YALI0E13321g,Q6C615
YALI0E13211g,Q6C620
YALI0E13189g,Q6C621
YALI0E13167g,Q6C622
YALI0E13145g,Q6C623
YALI0E13035g,Q6C628
YALI0E12991g,Q6C630
YALI0E12969g,Q6C631
YALI0E12947g,Q6C632
YALI0E12881g,Q6C633
YALI0E12859g,Q6C634
YALI0E12837g,Q6C635
YALI0E12727g,Q6C636
YALI0E12705g,Q6C637
YALI0E12661g,Q6C639
YALI0E12639g,Q6C640
YALI0E12617g,Q6C641
YALI0E12573g,Q6C643
YALI0E12529g,Q6C645
YALI0E12507g,Q6C646
YALI0E12463g,Q6C648
YALI0E12419g,Q6C650
YALI0E12397g,Q6C651
YALI0E12375g,Q6C652
YALI0E12353g,Q6C653
YALI0E12331g,Q6C654
YALI0E12309g,Q6C655
YALI0E12199g,Q6C659
YALI0E12177g,Q6C660
YALI0E12155g,Q6C661
YALI0E12111g,Q6C663
YALI0E12067g,Q6C666
YALI0E12045g,Q6C667
YALI0E11979g,Q6C670
YALI0E11957g,Q6C671
YALI0E11935g,Q6C672
YALI0E11891g,Q6C674
YALI0E11847g,Q6C676
YALI0E11803g,Q6C678
YALI0E11715g,Q6C680
YALI0E11693g,Q6C681
YALI0E11649g,Q6C683
YALI0E11605g,Q6C685
YALI0E11583g,Q6C686
YALI0E11561g,Q6C687
YALI0E11539g,Q6C688
YALI0E11517g,Q6C689
YALI0E11473g,Q6C691
YALI0E11451g,Q6C692
YALI0E11429g,Q6C693
YALI0E11407g,Q6C694
YALI0E11341g,Q6C697
YALI0E11319g,Q6C698
YALI0E11209g,Q6C699
YALI0E11165g,Q6C6A1
YALI0E11143g,Q6C6A2
YALI0E11121g,Q6C6A3
YALI0E11055g,Q6C6A7
YALI0E11033g,Q6C6A8
YALI0E11011g,Q6C6A9
YALI0E10989g,Q6C6B0
YALI0E10901g,Q6C6B2
YALI0E10835g,Q6C6B5
YALI0E10791g,Q6C6B7
YALI0E10681g,Q6C6C1
YALI0E10615g,Q6C6C4
YALI0E10593g,Q6C6C5
YALI0E10549g,Q6C6C7
YALI0E10527g,Q6C6C8
YALI0E10505g,Q6C6C9
YALI0E10483g,Q6C6D0
YALI0E10439g,Q6C6D2
YALI0E10373g,Q6C6D5
YALI0E10329g,Q6C6D7
YALI0E10241g,Q6C6E1
YALI0E10219g,Q6C6E2
YALI0E10197g,Q6C6E3
YALI0E10153g,Q6C6E5
YALI0E10109g,Q6C6E8
YALI0E10043g,Q6C6F1
YALI0E10021g,Q6C6F2
YALI0E09999g,Q6C6F3
YALI0E09977g,Q6C6F4
YALI0E09955g,Q6C6F5
YALI0E09867g,Q6C6F9
YALI0E09801g,Q6C6G2
YALI0E09779g,Q6C6G3
YALI0E09757g,Q6C6G4
YALI0E09735g,Q6C6G5
YALI0E09713g,Q6C6G6
YALI0E09691g,Q6C6G7
YALI0E09669g,Q6C6G8
YALI0E09647g,Q6C6G9
YALI0E09625g,Q6C6H0
YALI0E09581g,Q6C6H2
YALI0E09559g,Q6C6H3
YALI0E09515g,Q6C6H4
YALI0E09427g,Q6C6H8
YALI0E09372g,Q6C6I0
YALI0E09306g,Q6C6I2
YALI0E09262g,Q6C6I5
YALI0E09218g,Q6C6I7
YALI0E09174g,Q6C6I9
YALI0E09152g,Q6C6J0
YALI0E09130g,Q6C6J1
YALI0E09064g,Q6C6J3
YALI0E09042g,Q6C6J4
YALI0E09020g,Q6C6J5
YALI0E08998g,Q6C6J8
YALI0E08954g,Q6C6K0
YALI0E08932g,Q6C6K1
YALI0E08910g,Q6C6K2
YALI0E08888g,Q6C6K3
YALI0E08866g,Q6C6K4
YALI0E08602g,Q6C6L0
YALI0E08558g,Q6C6L2
YALI0E08514g,Q6C6L4
YALI0E08492g,Q6C6L5
YALI0E08470g,Q6C6L6
YALI0E08448g,Q6C6L7
YALI0E08382g,Q6C6L8
YALI0E08360g,Q6C6L9
YALI0E08316g,Q6C6M1
YALI0E08250g,Q6C6M2
YALI0E08228g,Q6C6M3
YALI0E08206g,Q6C6M4
YALI0E08162g,Q6C6M6
YALI0E08074g,Q6C6M8
YALI0E08052g,Q6C6M9
YALI0E08008g,Q6C6N1
YALI0E07986g,Q6C6N2
YALI0E07964g,Q6C6N3
YALI0E07920g,Q6C6N5
YALI0E07898g,Q6C6N6
YALI0E07832g,Q6C6N7
YALI0E07810g,Q6C6N8
YALI0E07744g,Q6C6P1
YALI0E07623g,Q6C6P2
YALI0E07579g,Q6C6P4
YALI0E07557g,Q6C6P5
YALI0E07513g,Q6C6P7
YALI0E07425g,Q6C6P9
YALI0E07381g,Q6C6Q0
YALI0E07337g,Q6C6Q1
YALI0E07293g,Q6C6Q3
YALI0E07271g,Q6C6Q4
YALI0E07205g,Q6C6Q5
YALI0E07183g,Q6C6Q6
YALI0E07095g,Q6C6R0
YALI0E07051g,Q6C6R2
YALI0E06941g,Q6C6R3
YALI0E06875g,Q6C6R6
YALI0E06809g,Q6C6R9
YALI0E06787g,Q6C6S0
YALI0E06699g,Q6C6S4
YALI0E06677g,Q6C6S5
YALI0E06655g,Q6C6S6
YALI0E06633g,Q6C6S7
YALI0E06611g,Q6C6S8
YALI0E06589g,Q6C6S9
YALI0E06413g,Q6C6T7
YALI0E06391g,Q6C6T8
YALI0E06369g,Q6C6T9
YALI0E06171g,Q6C6U4
YALI0E06149g,Q6C6U5
YALI0E06127g,Q6C6U6
YALI0E06105g,Q6C6U7
YALI0E06083g,Q6C6U8
YALI0E05995g,Q6C6V2
YALI0E05973g,Q6C6V3
YALI0E05951g,Q6C6V4
YALI0E05907g,Q6C6V6
YALI0E05885g,Q6C6V7
YALI0E05819g,Q6C6W0
YALI0E05731g,Q6C6W4
YALI0E05709g,Q6C6W5
YALI0E05687g,Q6C6W6
YALI0E05643g,Q6C6W8
YALI0E05599g,Q6C6X0
YALI0E05577g,Q6C6X1
YALI0E05511g,Q6C6X4
YALI0E05489g,Q6C6X5
YALI0E05445g,Q6C6X7
YALI0E05379g,Q6C6Y0
YALI0E05357g,Q6C6Y1
YALI0E05335g,Q6C6Y2
YALI0E05313g,Q6C6Y3
YALI0E05225g,Q6C6Y7
YALI0E05181g,Q6C6Y9
YALI0E05159g,Q6C6Z0
YALI0E05093g,Q6C6Z3
YALI0E05071g,Q6C6Z4
YALI0E04961g,Q6C6Z9
YALI0E04873g,Q6C701
YALI0E04851g,Q6C702
YALI0E04763g,Q6C706
YALI0E04741g,Q6C707
YALI0E04664g,Q6C711
YALI0E04620g,Q6C713
YALI0E04598g,Q6C714
YALI0E04554g,Q6C716
YALI0E04532g,Q6C717
YALI0E04510g,Q6C718
YALI0E04488g,Q6C719
YALI0E04466g,Q6C720
YALI0E04422g,Q6C722
YALI0E04378g,Q6C724
YALI0E04334g,Q6C726
YALI0E04312g,Q6C727
YALI0E04290g,Q6C728
YALI0E04268g,Q6C729
YALI0E04224g,Q6C731
YALI0E04202g,Q6C732
YALI0E04136g,Q6C733
YALI0E04092g,Q6C735
YALI0E04070g,Q6C736
YALI0E04026g,Q6C738
YALI0E04004g,Q6C739
YALI0E03938g,Q6C742
YALI0E03916g,Q6C743
YALI0E03872g,Q6C745
YALI0E03850g,Q6C746
YALI0E03762g,Q6C750
YALI0E03740g,Q6C751
YALI0E03718g,Q6C752
YALI0E03696g,Q6C753
YALI0E03674g,Q6C754
YALI0E03608g,Q6C756
YALI0E03586g,Q6C757
YALI0E03564g,Q6C758
YALI0E03542g,Q6C759
YALI0E03520g,Q6C760
YALI0E03498g,Q6C761
YALI0E03476g,Q6C762
YALI0E03432g,Q6C763
YALI0E03388g,Q6C765
YALI0E03344g,Q6C767
YALI0E03322g,Q6C768
YALI0E03300g,Q6C769
YALI0E03256g,Q6C771
YALI0E03102g,Q6C778
YALI0E03080g,Q6C779
YALI0E03014g,Q6C782
YALI0E02860g,Q6C785
YALI0E02838g,Q6C786
YALI0E02596g,Q6C797
YALI0E02574g,Q6C798
YALI0E02530g,Q6C7A0
YALI0E02442g,Q6C7A2
YALI0E02420g,Q6C7A3
YALI0E02398g,Q6C7A4
YALI0E02244g,Q6C7B1
YALI0E02200g,Q6C7B3
YALI0E02178g,Q6C7B4
YALI0E02134g,Q6C7B6
YALI0E02112g,Q6C7B7
YALI0E02024g,Q6C7C1
YALI0E01958g,Q6C7C4
YALI0E01914g,Q6C7C6
YALI0E01870g,Q6C7C8
YALI0E01760g,Q6C7D3
YALI0E01738g,Q6C7D4
YALI0E01694g,Q6C7D5
YALI0E01628g,Q6C7D8
YALI0E01606g,Q6C7D9
YALI0E01584g,Q6C7E0
YALI0E01562g,Q6C7E1
YALI0E01540g,Q6C7E2
YALI0E01518g,Q6C7E3
YALI0E01474g,Q6C7E5
YALI0E01430g,Q6C7E7
YALI0E01408g,Q6C7E8
YALI0E01386g,Q6C7E9
YALI0E01364g,Q6C7F0
YALI0E01320g,Q6C7F1
YALI0E01276g,Q6C7F3
YALI0E01232g,Q6C7F5
YALI0E01210g,Q6C7F6
YALI0E01144g,Q6C7F9
YALI0E01100g,Q6C7G1
YALI0E01034g,Q6C7G4
YALI0E01012g,Q6C7G5
YALI0E00990g,Q6C7G6
YALI0E00968g,Q6C7G7
YALI0E00924g,Q6C7G9
YALI0E00902g,Q6C7H0
YALI0E00858g,Q6C7H2
YALI0E00792g,Q6C7H5
YALI0E00704g,Q6C7H9
YALI0E00682g,Q6C7I0
YALI0E00616g,Q6C7I3
YALI0E00572g,Q6C7I5
YALI0E00550g,Q6C7I6
YALI0E00528g,Q6C7I7
YALI0E00506g,Q6C7I8
YALI0E00484g,Q6C7I9
YALI0E00462g,Q6C7J0
YALI0E00396g,Q6C7J2
YALI0E00330g,Q6C7J3
YALI0E00308g,Q6C7J4
YALI0E00286g,Q6C7J5
YALI0E00264g,Q6C7J6
YALI0E00132g,Q6C7K2
YALI0D27302g,Q6C7K6
YALI0D27280g,Q6C7K7
YALI0D27236g,Q6C7K9
YALI0D27214g,Q6C7L0
YALI0D27060g,Q6C7L7
YALI0D27016g,Q6C7L9
YALI0D26950g,Q6C7M2
YALI0D26840g,Q6C7M7
YALI0D26752g,Q6C7N1
YALI0D26664g,Q6C7N5
YALI0D26576g,Q6C7N9
YALI0D26554g,Q6C7P0
YALI0D26532g,Q6C7P1
YALI0D26488g,Q6C7P3
YALI0D26466g,Q6C7P4
YALI0D26444g,Q6C7P5
YALI0D26433g,Q6C7P6
YALI0D26411g,Q6C7P7
YALI0D26323g,Q6C7Q1
YALI0D26257g,Q6C7Q5
YALI0D26213g,Q6C7Q7
YALI0D26191g,Q6C7Q8
YALI0D26169g,Q6C7Q9
YALI0D26125g,Q6C7R1
YALI0D25916g,Q6C7R7
YALI0D25850g,Q6C7S0
YALI0D25806g,Q6C7S2
YALI0D25784g,Q6C7S3
YALI0D25696g,Q6C7S7
YALI0D25674g,Q6C7S8
YALI0D25608g,Q6C7T1
YALI0D25586g,Q6C7T2
YALI0D25542g,Q6C7T4
YALI0D25520g,Q6C7T5
YALI0D25498g,Q6C7T6
YALI0D25476g,Q6C7T7
YALI0D25344g,Q6C7U2
YALI0D25322g,Q6C7U3
YALI0D25256g,Q6C7U5
YALI0D25146g,Q6C7V0
YALI0D25124g,Q6C7V1
YALI0D25102g,Q6C7V2
YALI0D25014g,Q6C7V6
YALI0D24992g,Q6C7V7
YALI0D24970g,Q6C7V8
YALI0D24860g,Q6C7W3
YALI0D24830g,Q6C7W5
YALI0D24816g,Q6C7W6
YALI0D24772g,Q6C7W7
YALI0D24728g,Q6C7W9
YALI0D24651g,Q6C7X0
YALI0D24607g,Q6C7X3
YALI0D24585g,Q6C7X4
YALI0D24563g,Q6C7X5
YALI0D24541g,Q6C7X6
YALI0D24519g,Q6C7X7
YALI0D24475g,Q6C7X9
YALI0D24453g,Q6C7Y0
YALI0D24365g,Q6C7Y4
YALI0D24321g,Q6C7Y6
YALI0D24299g,Q6C7Y7
YALI0D24277g,Q6C7Y8
YALI0D24189g,Q6C7Z1
YALI0D24167g,Q6C7Z2
YALI0D24123g,Q6C7Z4
YALI0D24101g,Q6C7Z5
YALI0D24057g,Q6C7Z7
YALI0D24035g,Q6C7Z8
YALI0D23947g,Q6C800
YALI0D23925g,Q6C801
YALI0D23903g,Q6C802
YALI0D23837g,Q6C805
YALI0D23771g,Q6C808
YALI0D23749g,Q6C809
YALI0D23727g,Q6C810
YALI0D23485g,Q6C819
YALI0D23463g,Q6C820
YALI0D23419g,Q6C822
YALI0D23375g,Q6C824
YALI0D23221g,Q6C831
YALI0D23199g,Q6C832
YALI0D23177g,Q6C833
YALI0D23155g,Q6C834
YALI0D23067g,Q6C836
YALI0D23045g,Q6C837
YALI0D22979g,Q6C840
YALI0D22869g,Q6C845
YALI0D22825g,Q6C847
YALI0D22803g,Q6C848
YALI0D22748g,Q6C849
YALI0D22682g,Q6C850
YALI0D22638g,Q6C852
YALI0D22616g,Q6C853
YALI0D22550g,Q6C856
YALI0D22506g,Q6C858
YALI0D22462g,Q6C860
YALI0D22440g,Q6C861
YALI0D22418g,Q6C862
YALI0D22286g,Q6C867
YALI0D22242g,Q6C869
YALI0D22154g,Q6C871
YALI0D22088g,Q6C874
YALI0D22044g,Q6C876
YALI0D22000g,Q6C878
YALI0D21978g,Q6C879
YALI0D21802g,Q6C886
YALI0D21769g,Q6C887
YALI0D21747g,Q6C888
YALI0D21725g,Q6C889
YALI0D21648g,Q6C891
YALI0D21626g,Q6C892
YALI0D21582g,Q6C894
YALI0D21560g,Q6C895
YALI0D21538g,Q6C896
YALI0D21494g,Q6C898
YALI0D21472g,Q6C899
YALI0D21450g,Q6C8A0
YALI0D21428g,Q6C8A1
YALI0D21406g,Q6C8A2
YALI0D21318g,Q6C8A6
YALI0D21230g,Q6C8A7
YALI0D21186g,Q6C8A9
YALI0D21164g,Q6C8B0
YALI0D21098g,Q6C8B3
YALI0D21076g,Q6C8B4
YALI0D21010g,Q6C8B6
YALI0D20944g,Q6C8B9
YALI0D20922g,Q6C8C0
YALI0D20900g,Q6C8C1
YALI0D20878g,Q6C8C2
YALI0D20856g,Q6C8C3
YALI0D20834g,Q6C8C4
YALI0D20702g,Q6C8C8
YALI0D20658g,Q6C8D0
YALI0D20614g,Q6C8D2
YALI0D20548g,Q6C8D5
YALI0D20526g,Q6C8D6
YALI0D20438g,Q6C8E0
YALI0D20350g,Q6C8E3
YALI0D20306g,Q6C8E5
YALI0D20262g,Q6C8E6
YALI0D20218g,Q6C8E8
YALI0D20108g,Q6C8F4
YALI0D20064g,Q6C8F6
YALI0D20020g,Q6C8F8
YALI0D19998g,Q6C8F9
YALI0D19976g,Q6C8G0
YALI0D19954g,Q6C8G1
YALI0D19932g,Q6C8G2
YALI0D19866g,Q6C8G5
YALI0D19822g,Q6C8G7
YALI0D19778g,Q6C8G8
YALI0D19756g,Q6C8G9
YALI0D19734g,Q6C8H0
YALI0D19646g,Q6C8H1
YALI0D19602g,Q6C8H3
YALI0D19558g,Q6C8H5
YALI0D19536g,Q6C8H6
YALI0D19448g,Q6C8I0
YALI0D19426g,Q6C8I1
YALI0D19382g,Q6C8I3
YALI0D19360g,Q6C8I4
YALI0D19338g,Q6C8I5
YALI0D19316g,Q6C8I6
YALI0D19294g,Q6C8I7
YALI0D19272g,Q6C8I8
YALI0D19250g,Q6C8I9
YALI0D19228g,Q6C8J0
YALI0D19184g,Q6C8J2
YALI0D19074g,Q6C8J7
YALI0D19052g,Q6C8J8
YALI0D19030g,Q6C8J9
YALI0D19008g,Q6C8K0
YALI0D18986g,Q6C8K1
YALI0D18964g,Q6C8K2
YALI0D18898g,Q6C8K5
YALI0D18876g,Q6C8K6
YALI0D18854g,Q6C8K7
YALI0D18832g,Q6C8K8
YALI0D18810g,Q6C8K9
YALI0D18788g,Q6C8L0
YALI0D18766g,Q6C8L1
YALI0D18722g,Q6C8L3
YALI0D18700g,Q6C8L4
YALI0D18656g,Q6C8L6
YALI0D18634g,Q6C8L7
YALI0D18590g,Q6C8L9
YALI0D18568g,Q6C8M0
YALI0D18546g,Q6C8M1
YALI0D18502g,Q6C8M3
YALI0D18480g,Q6C8M4
YALI0D18436g,Q6C8M6
YALI0D18359g,Q6C8N0
YALI0D18315g,Q6C8N2
YALI0D18293g,Q6C8N3
YALI0D18249g,Q6C8N5
YALI0D18194g,Q6C8N8
YALI0D18150g,Q6C8P0
YALI0D18128g,Q6C8P1
YALI0D18106g,Q6C8P2
YALI0D18084g,Q6C8P3
YALI0D18062g,Q6C8P4
YALI0D18040g,Q6C8P5
YALI0D18018g,Q6C8P6
YALI0D17996g,Q6C8P7
YALI0D17988g,Q6C8P8
YALI0D17974g,Q6C8P9
YALI0D17952g,Q6C8Q0
YALI0D17820g,Q6C8Q5
YALI0D17798g,Q6C8Q6
YALI0D17776g,Q6C8Q7
YALI0D17754g,Q6C8Q8
YALI0D17710g,Q6C8R0
YALI0D17688g,Q6C8R1
YALI0D17666g,Q6C8R2
YALI0D17644g,Q6C8R3
YALI0D17622g,Q6C8R4
YALI0D17578g,Q6C8R6
YALI0D17534g,Q6C8R8
YALI0D17512g,Q6C8R9
YALI0D17468g,Q6C8S1
YALI0D17446g,Q6C8S2
YALI0D17380g,Q6C8S5
YALI0D17314g,Q6C8S6
YALI0D17292g,Q6C8S7
YALI0D17270g,Q6C8S8
YALI0D17248g,Q6C8S9
YALI0D17226g,Q6C8T0
YALI0D17182g,Q6C8T2
YALI0D17094g,Q6C8T6
YALI0D17050g,Q6C8T9
YALI0D16962g,Q6C8U3
YALI0D16940g,Q6C8U4
YALI0D16907g,Q6C8U6
YALI0D16819g,Q6C8V0
YALI0D16775g,Q6C8V2
YALI0D16665g,Q6C8V6
YALI0D16599g,Q6C8V8
YALI0D16489g,Q6C8V9
YALI0D16467g,Q6C8W0
YALI0D16445g,Q6C8W1
YALI0D16423g,Q6C8W2
YALI0D16313g,Q6C8W7
YALI0D16269g,Q6C8W9
YALI0D16247g,Q6C8X0
YALI0D16225g,Q6C8X1
YALI0D16203g,Q6C8X2
YALI0D16181g,Q6C8X3
YALI0D16159g,Q6C8X4
YALI0D16137g,Q6C8X5
YALI0D15972g,Q6C8Y0
YALI0D15906g,Q6C8Y2
YALI0D15862g,Q6C8Y3
YALI0D15840g,Q6C8Y4
YALI0D15818g,Q6C8Y5
YALI0D15796g,Q6C8Y6
YALI0D15686g,Q6C8Z0
YALI0D15664g,Q6C8Z1
YALI0D15642g,Q6C8Z2
YALI0D15576g,Q6C8Z5
YALI0D15554g,Q6C8Z6
YALI0D15532g,Q6C8Z7
YALI0D15488g,Q6C8Z9
YALI0D15466g,Q6C900
YALI0D15422g,Q6C902
YALI0D15378g,Q6C904
YALI0D15356g,Q6C905
YALI0D15224g,Q6C911
YALI0D15180g,Q6C913
YALI0D15158g,Q6C914
YALI0D15136g,Q6C915
YALI0D15114g,Q6C916
YALI0D15092g,Q6C917
YALI0D15070g,Q6C918
YALI0D15048g,Q6C919
YALI0D15026g,Q6C920
YALI0D15004g,Q6C921
YALI0D14872g,Q6C925
YALI0D14784g,Q6C927
YALI0D14674g,Q6C930
YALI0D14608g,Q6C933
YALI0D14586g,Q6C934
YALI0D14564g,Q6C935
YALI0D14476g,Q6C939
YALI0D14454g,Q6C940
YALI0D14432g,Q6C941
YALI0D14388g,Q6C943
YALI0D14366g,Q6C944
YALI0D14344g,Q6C945
YALI0D13992g,Q6C951
YALI0D13970g,Q6C952
YALI0D13882g,Q6C955
YALI0D13860g,Q6C956
YALI0D13772g,Q6C960
YALI0D13684g,Q6C964
YALI0D13662g,Q6C965
YALI0D13640g,Q6C966
YALI0D13618g,Q6C967
YALI0D13574g,Q6C969
YALI0D13552g,Q6C970
YALI0D13530g,Q6C971
YALI0D13508g,Q6C972
YALI0D13486g,Q6C973
YALI0D13464g,Q6C974
YALI0D13288g,Q6C976
YALI0D13266g,Q6C977
YALI0D13255g,Q6C978
YALI0D13200g,Q6C981
YALI0D13156g,Q6C983
YALI0D13104g,Q6C986
YALI0D13024g,Q6C990
YALI0D12969g,Q6C993
YALI0D12815g,Q6C9A0
YALI0D12793g,Q6C9A1
YALI0D12771g,Q6C9A2
YALI0D12749g,Q6C9A3
YALI0D12727g,Q6C9A4
YALI0D12683g,Q6C9A6
YALI0D12661g,Q6C9A7
YALI0D12628g,Q6C9A9
YALI0D12562g,Q6C9B2
YALI0D12540g,Q6C9B3
YALI0D12518g,Q6C9B4
YALI0D12496g,Q6C9B5
YALI0D12474g,Q6C9B6
YALI0D12430g,Q6C9B8
YALI0D12408g,Q6C9B9
YALI0D12386g,Q6C9C1
YALI0D12342g,Q6C9C3
YALI0D12276g,Q6C9C6
YALI0D12254g,Q6C9C7
YALI0D12232g,Q6C9C8
YALI0D12122g,Q6C9D3
YALI0D12100g,Q6C9D4
YALI0D12078g,Q6C9D5
YALI0D12056g,Q6C9D6
YALI0D11990g,Q6C9D8
YALI0D11924g,Q6C9E1
YALI0D11880g,Q6C9E3
YALI0D11748g,Q6C9E9
YALI0D11726g,Q6C9F0
YALI0D11682g,Q6C9F2
YALI0D11660g,Q6C9F3
YALI0D11638g,Q6C9F4
YALI0D11616g,Q6C9F5
YALI0D11594g,Q6C9F6
YALI0D11484g,Q6C9G1
YALI0D11440g,Q6C9G3
YALI0D11352g,Q6C9G7
YALI0D11286g,Q6C9H0
YALI0D11264g,Q6C9H1
YALI0D11198g,Q6C9H4
YALI0D11088g,Q6C9H8
YALI0D11066g,Q6C9H9
YALI0D11044g,Q6C9I0
YALI0D11022g,Q6C9I1
YALI0D10989g,Q6C9I3
YALI0D10945g,Q6C9I5
YALI0D10857g,Q6C9I9
YALI0D10813g,Q6C9J1
YALI0D10791g,Q6C9J2
YALI0D10769g,Q6C9J3
YALI0D10747g,Q6C9J4
YALI0D10725g,Q6C9J5
YALI0D10703g,Q6C9J6
YALI0D10681g,Q6C9J7
YALI0D10659g,Q6C9J8
YALI0D10615g,Q6C9J9
YALI0D10527g,Q6C9K3
YALI0D10483g,Q6C9K5
YALI0D10461g,Q6C9K6
YALI0D10417g,Q6C9K7
YALI0D10263g,Q6C9L1
YALI0D10175g,Q6C9L3
YALI0D10153g,Q6C9L4
YALI0D10109g,Q6C9L6
YALI0D10087g,Q6C9L8
YALI0D10065g,Q6C9L9
YALI0D10043g,Q6C9M0
YALI0D10021g,Q6C9M1
YALI0D09977g,Q6C9M3
YALI0D09889g,Q6C9M7
YALI0D09801g,Q6C9N1
YALI0D09757g,Q6C9N3
YALI0D09647g,Q6C9N8
YALI0D09493g,Q6C9P1
YALI0D09471g,Q6C9P2
YALI0D09427g,Q6C9P4
YALI0D09383g,Q6C9P5
YALI0D09339g,Q6C9P7
YALI0D09317g,Q6C9P8
YALI0D09295g,Q6C9P9
YALI0D09229g,Q6C9Q2
YALI0D09207g,Q6C9Q3
YALI0D09185g,Q6C9Q4
YALI0D09141g,Q6C9Q6
YALI0D09064g,Q6C9R0
YALI0D09020g,Q6C9R2
YALI0D08976g,Q6C9R4
YALI0D08910g,Q6C9R7
YALI0D08888g,Q6C9R8
YALI0D08844g,Q6C9S0
YALI0D08800g,Q6C9S2
YALI0D08778g,Q6C9S3
YALI0D08734g,Q6C9S5
YALI0D08668g,Q6C9S8
YALI0D08646g,Q6C9S9
YALI0D08602g,Q6C9T1
YALI0D08536g,Q6C9T4
YALI0D08492g,Q6C9T6
YALI0D08470g,Q6C9T7
YALI0D08419g,Q6C9T9
YALI0D08404g,Q6C9U0
YALI0D08360g,Q6C9U2
YALI0D08316g,Q6C9U4
YALI0D08294g,Q6C9U5
YALI0D08250g,Q6C9U7
YALI0D08140g,Q6C9V2
YALI0D08118g,Q6C9V3
YALI0D07964g,Q6C9V6
YALI0D07942g,Q6C9V7
YALI0D07898g,Q6C9V9
YALI0D07876g,Q6C9W1
YALI0D07854g,Q6C9W2
YALI0D07832g,Q6C9W3
YALI0D07810g,Q6C9W4
YALI0D07766g,Q6C9W6
YALI0D07656g,Q6C9X1
YALI0D07634g,Q6C9X2
YALI0D07568g,Q6C9X5
YALI0D07546g,Q6C9X6
YALI0D07480g,Q6C9X9
YALI0D07458g,Q6C9Y0
YALI0D07392g,Q6C9Y3
YALI0D07348g,Q6C9Y5
YALI0D07260g,Q6C9Y9
YALI0D07238g,Q6C9Z0
YALI0D07106g,Q6C9Z6
YALI0D07062g,Q6C9Z8
YALI0D07040g,Q6C9Z9
YALI0D06996g,Q6CA01
YALI0D06952g,Q6CA03
YALI0D06864g,Q6CA07
YALI0D06820g,Q6CA09
YALI0D06732g,Q6CA13
YALI0D06710g,Q6CA14
YALI0D06688g,Q6CA15
YALI0D06655g,Q6CA17
YALI0D06633g,Q6CA18
YALI0D06611g,Q6CA19
YALI0D06567g,Q6CA21
YALI0D06479g,Q6CA25
YALI0D06435g,Q6CA27
YALI0D06391g,Q6CA29
YALI0D06369g,Q6CA30
YALI0D06347g,Q6CA31
YALI0D06215g,Q6CA37
YALI0D06193g,Q6CA38
YALI0D06171g,Q6CA39
YALI0D06149g,Q6CA40
YALI0D06083g,Q6CA41
YALI0D06061g,Q6CA42
YALI0D05929g,Q6CA49
YALI0D05863g,Q6CA50
YALI0D05841g,Q6CA51
YALI0D05753g,Q6CA55
YALI0D05731g,Q6CA56
YALI0D05687g,Q6CA58
YALI0D05665g,Q6CA59
YALI0D05621g,Q6CA61
YALI0D05599g,Q6CA62
YALI0D05577g,Q6CA63
YALI0D05547g,Q6CA64
YALI0D05533g,Q6CA65
YALI0D05401g,Q6CA69
YALI0D05357g,Q6CA71
YALI0D05313g,Q6CA73
YALI0D05269g,Q6CA75
YALI0D05247g,Q6CA76
YALI0D05203g,Q6CA77
YALI0D05137g,Q6CA80
YALI0D05049g,Q6CA83
YALI0D04939g,Q6CA88
YALI0D04917g,Q6CA89
YALI0D04895g,Q6CA90
YALI0D04807g,Q6CA94
YALI0D04785g,Q6CA95
YALI0D04763g,Q6CA96
YALI0D04719g,Q6CA98
YALI0D04697g,Q6CA99
YALI0D04576g,Q6CAA2
