Metabolite name	PPI_Ylip_Ctrl_5hr_35	PPI_Ylip_Low_48hr_53	PPI_Ylip_Ctrl_5hr_11	PPI_Ylip_Ctrl_24hr_37	PPI_Ylip_Low_48hr_47	PPI_Ylip_Osc_72hr_06	PPI_Ylip_Low_72hr_54	PPI_Ylip_Low_4hr_34	PPI_Ylip_Osc_47hr_05	PPI_Ylip_Ctrl_4hr_09	PPI_Ylip_Low_4hr_50	PPI_Ylip_Low_24hr_52	PPI_Ylip_Osc_72hr_30	PPI_Ylip_Ctrl_48hr_39	PPI_Ylip_Ctrl_4hr_33	PPI_Ylip_Ctrl_72hr_29	PPI_Ylip_Low_72hr_48	PPI_Ylip_Osc_72hr_18	PPI_Ylip_Low_72hr_42	PPI_Ylip_Low_5hr_36	PPI_Ylip_Osc_3hr_20	PPI_Ylip_Ctrl_72hr_17	PPI_Ylip_Low_48hr_40	PPI_Ylip_Low_5hr_45	PPI_Ylip_Osc_4hr_10	PPI_Ylip_Low_24hr_38	PPI_Ylip_Ctrl_48hr_27	PPI_Ylip_Osc_4hr_02	PPI_Ylip_Osc_3hr_08	PPI_Ylip_Ctrl_3hr_07	PPI_Ylip_Osc_5hr_24	PPI_Ylip_Osc_3hr_01	PPI_Ylip_Ctrl_4hr_21	PPI_Ylip_Low_3hr_32	PPI_Ylip_Osc_24hr_14	PPI_Ylip_Low_3hr_43	PPI_Ylip_Ctrl_24hr_13	PPI_Ylip_Osc_4hr_22	PPI_Ylip_Low_5hr_51	PPI_Ylip_Ctrl_48hr_15	PPI_Ylip_Low_24hr_46	PPI_Ylip_Osc_24hr_26	PPI_Ylip_Osc_48hr_16	PPI_Ylip_Osc_5hr_12	PPI_Ylip_Low_3hr_49	PPI_Ylip_Osc_48hr_28	PPI_Ylip_Ctrl_24hr_25	PPI_Ylip_Osc_24hr_04	PPI_Ylip_Ctrl_3hr_19	PPI_Ylip_Ctrl_5hr_23	PPI_Ylip_Ctrl_72hr_41	PPI_Ylip_Ctrl_3hr_31	PPI_Ylip_Osc_5hr_03	PPI_Ylip_Low_4hr_44
D-Pantothenic Acid_RP	21.14738104	28.50893675	29.96762154	28.9308001	18.92651661	29.11504382	29.66128182	29.30303174	18.31795909	21.06761593	20.80402667	29.15190378	18.68642249	19.92818306	29.44434809	29.66229508	29.09675878	29.26868045	19.29078532	29.66077918	28.88986316	29.86278439	19.95172295	29.33201839	28.87144392	18.12792381	18.61801091	29.48804568	29.35060419	20.24637311	30.28502876	19.59912664	30.0782169	28.9101689	28.72737606	28.86665731	29.33572768	29.23245945	29.41358761	29.48823769	19.43185607	28.33152167	19.72631418	20.26197506	20.91649047	18.92163007	28.65594757	28.45911164	20.98721237	29.84457236	29.89407659	29.64044196	29.91147704	29.14855006
D-Sorbitol_RP	28.6989325	31.02541041	29.31241878	30.42916803	31.49279503	32.44757448	33.61218575	28.50324091	32.06099835	28.32684865	28.18030031	31.80073849	32.01589464	31.96537987	29.49021827	32.35305492	33.55888416	32.34550264	31.07589527	31.14331453	29.07041615	33.69582503	31.63236712	29.20668758	29.54501846	30.30250601	31.67459181	29.87914985	29.56190716	27.47074818	31.06421019	27.62359715	30.40800196	29.06319905	31.34220185	29.13514954	31.88641385	28.27125387	29.77216379	31.98154054	30.73544642	30.11720194	31.88503793	28.97931029	28.18497069	31.58460484	30.72341947	31.82438697	27.74590725	29.03578474	32.44536624	29.7607002	28.42219412	28.33598722
Dicyclohexylamine_RP	21.08159288	21.32635501	21.40434808	20.52045744	21.73996663	22.03378187	23.14400541	20.84922607	21.57807399	20.88696896	20.60195514	21.75116809	21.98774322	22.11210066	20.81190988	22.70185044	21.85675589	22.58894985	21.90545819	21.69349494	20.89222706	22.00229316	21.23516292	20.81766443	21.67593274	21.37566481	21.3310043	21.70450348	21.52797737	20.28303647	22.68331957	20.7163231	22.1938489	21.2656439	21.0336691	20.88227861	21.27932124	20.99672058	21.29641788	21.57133866	21.69638438	20.76664921	21.59153159	21.66204724	20.74217838	22.25827394	20.81829681	21.56929086	21.64517048	20.99526377	21.69527159	21.53532604	20.78056612	20.31127625
Diethyl-phthalate_RP	23.71963735	22.7392953	23.17841838	22.59342955	22.85334585	25.37926014	26.60735622	22.68483969	22.59372287	26.27056721	23.37576002	25.00050348	22.9996336	23.44674555	22.86244247	24.07678329	25.5655675	24.2132813	22.85972563	25.24715946	23.07032149	25.37926014	23.60306652	22.22591678	23.59920578	22.73347749	23.40120005	25.12433772	25.11261327	22.80987388	25.46281502	23.14543043	25.55572882	24.5282842	22.77301378	22.51983715	24.9601748	22.70083628	22.77982512	23.04091223	22.34865839	22.30050016	23.04021558	23.44374431	23.61728758	23.27144162	22.61322729	22.79196173	24.03392535	23.09077248	23.26016189	25.23251536	22.59812556	22.2639277
Diethyltoluamide_RP	23.8778285	21.96394609	24.34604761	24.06810606	22.51988312	18.12028593	20.93179719	23.7818072	24.13065487	24.18723273	22.21846476	18.94198764	24.3968521	24.37725313	23.88308826	24.38192609	18.71223467	24.39827212	23.47762009	19.57305093	18.17487134	19.75816341	24.25024809	22.34534294	23.78527079	24.22681793	24.03697441	18.40195211	18.66409812	23.65839232	18.79834909	23.97480136	17.54485994	23.29292012	24.24338295	22.04820555	19.42616367	23.79203111	21.94433778	24.11689888	22.74056433	23.8414143	24.18801755	23.98468615	22.1729092	24.75211843	23.72577918	23.68035512	24.04721099	23.77940204	24.27216854	16.52987253	22.6532976	22.01066242
DL-Pipecolinic acid_RP	25.86713593	25.56783656	26.66167057	26.94012099	26.32007229	27.83066659	27.9279833	25.80438046	27.63775355	26.29779917	25.56136677	26.91576352	27.66276856	27.63698018	25.72931334	28.09280707	27.1274727	28.0799808	26.10696927	26.45211778	25.97459742	28.37633271	26.21205657	26.04684188	25.86569116	26.53277656	27.73968518	26.49038602	26.84209513	25.38289047	26.8416123	25.63424301	27.29424208	25.34725842	26.59745195	25.72103661	27.38802066	25.62537732	25.81821401	27.81696381	26.41577687	26.19580079	27.52240851	26.6439767	25.52816449	27.5768545	26.55637863	26.3530474	26.00569297	26.12212451	28.17036059	25.88840687	26.32089688	25.75382579
FA 18:3+1O_RP	25.97737629	25.74015117	26.41739606	26.18063475	26.5076177	25.86742012	27.45750921	26.19900507	26.58383482	26.1319426	26.02986118	26.00589293	26.50274771	26.85296336	26.43369786	26.62689196	26.27698462	27.65894277	26.24846472	26.04406026	25.85838011	26.11245284	26.71360617	26.31317769	25.3590021	26.35378942	26.55348526	25.72670987	26.153705	26.00793263	26.71257183	25.93654098	26.76954799	25.20557923	26.39436057	26.30526708	25.89535491	26.03006511	26.39121341	25.7721185	26.39201087	26.34630197	26.60473218	26.07684028	26.17101377	26.60735797	26.04617555	25.54883287	26.01384152	26.18963536	26.81409787	25.76693167	26.22480577	25.91845449
Gabapentin_RP	24.60995318	25.42022187	25.0034743	24.69741904	25.64284643	21.71638095	22.55855322	24.78968404	25.38317351	24.58858224	24.50262324	22.00452613	25.39950079	25.46701993	24.44312281	25.54223582	21.99246486	25.80367289	25.37926014	20.73203665	21.01346904	21.76477002	25.77072071	25.15342041	24.77376641	25.36340811	25.5549095	21.18513544	20.91906774	24.29143445	21.95258538	24.56301887	21.90652518	24.74645203	25.26570502	24.83098381	21.11986349	24.60683215	25.0400962	25.37926014	25.49460499	25.11999502	25.31630406	24.73151988	25.16346673	25.42894848	24.59842582	25.32039809	24.78551877	24.98406717	25.64794111	21.35786081	24.69445186	24.61368007
Glutamic acid_RP	33.50301777	33.31344773	33.74239001	33.01738511	33.38168749	32.76432923	32.4344786	33.32874651	32.61700103	32.63089801	33.15756076	32.08187599	32.28785588	32.16611558	33.28484572	32.51707183	33.20343731	32.54270817	31.8897909	32.11732208	32.25633486	31.0643686	33.71619744	33.4171515	33.01186552	33.15420053	32.50772827	31.59058248	31.53163818	32.6749617	33.96622538	33.11428859	31.82359696	32.60003594	33.0366685	32.53965752	32.89331982	33.16211931	33.20506163	32.49152653	33.16693466	32.96157276	32.4303041	33.41598812	32.36418462	32.29078472	32.8936618	32.95788044	32.41844859	33.4419199	32.61277672	32.01433363	32.66698877	32.66078484
Glutathione_RP	NA	31.01056302	29.38502955	30.47521813	31.73287457	31.77864876	32.3904922	29.62955463	31.7526066	NA	16.23349434	31.30144672	31.39112038	31.03179389	29.79846595	20.9688352	32.04250639	31.60392218	30.73823887	NA	28.9215056	31.20383929	31.39477016	30.2311955	NA	30.8549449	31.13327925	29.52742007	28.74191579	28.61022094	30.10389634	29.32978888	30.00612817	29.02241831	31.23198671	29.50964607	31.1209638	29.53941775	29.65276624	31.39489252	31.41605658	30.38827995	31.42347976	29.36375964	24.10270891	31.32025774	30.20356319	31.11779708	18.67524131	29.56340013	31.58810992	29.47287154	29.71776623	29.9096479
Gly-Leu_RP	24.40784296	22.89904838	24.82475247	25.91082731	23.06059144	22.55924334	19.88281666	24.39461724	22.60472078	25.12689039	24.48918621	23.58859351	22.91877681	24.19251169	24.79012087	25.1650481	23.14108002	22.46351212	23.38100095	25.23862822	24.18279183	23.84955606	23.40655951	23.18048299	24.79798883	23.37269513	24.1236893	25.36232554	25.14160227	24.71911588	25.43582525	24.67326008	25.19200138	24.68338447	23.61827639	24.14857963	25.37926014	24.3576954	23.95886844	23.6582465	22.86519557	23.01930803	22.46752883	24.08400914	23.63016447	23.23561801	25.27396998	23.62223215	23.98301142	24.60173244	24.19674239	24.81036061	24.53150058	23.81927315
Guanine_RP	25.2622295	24.06532499	23.56014416	26.73214316	23.70181546	24.53103998	26.8034382	22.1114313	24.90629071	26.31422194	25.51037968	24.16467925	25.35901949	26.75675944	23.12762043	28.42386725	24.60841778	25.05201238	23.8461381	25.76022725	22.90121089	26.43459611	23.87902909	23.70085466	26.05962257	23.01988503	26.79623748	22.07307865	22.61037698	22.48928512	21.91852176	22.66166661	23.60726436	22.33168454	24.03213733	22.55215247	27.1682698	22.9761046	23.09870287	26.13848231	23.27429644	23.62706325	25.01954468	23.51786908	22.95623312	24.78329979	26.48219536	24.20718768	23.71171294	23.65993432	26.54324398	23.30897031	23.24652204	22.36280917
hexadecanedioic acid_RP	26.50753874	25.37926014	26.63526613	26.28578589	27.38870457	25.98069179	25.0130177	26.51921956	27.17040301	26.72902113	27.00066295	23.72279501	26.74252975	26.2940126	26.80638861	25.37926014	24.0263224	27.89621406	26.90080343	25.99922664	25.3499058	25.57836026	26.11000441	26.35978013	24.42253679	25.69880767	25.71553496	25.45996997	25.50116611	26.30174379	25.73994297	25.4586921	25.36784743	25.07356817	25.06505783	26.55294087	24.74405578	26.58310069	25.75623994	24.91458348	27.4583046	26.67372659	26.14684093	25.97141282	25.38460349	26.9661048	26.13366541	24.21067634	26.00954928	26.72652033	27.16907762	25.34673511	26.6569771	26.48791593
Hyodeoxycholic acid_RP	25.49486287	20.9584109	19.94866728	21.45179521	25.37926014	26.78535364	23.58754036	19.25625654	27.12568224	24.33509901	26.72225245	26.22620744	26.37796557	27.17559255	19.08271251	20.1901849	26.6647501	20.84645517	25.89049181	26.01238234	25.31492592	26.25581614	25.92673653	19.97272242	26.5051228	25.95141004	21.19819741	21.72604553	20.75557317	25.29673867	22.44469265	24.64297509	22.59942318	26.53612955	21.0244498	19.97709102	20.84906138	27.45914417	19.30286196	21.350146	25.21923399	25.32357183	25.60180526	25.19756773	25.37391678	28.14707586	20.98164514	19.6864917	25.26924644	26.18030173	21.16921691	20.99809433	26.46983285	25.24075076
Hypoxanthine_RP	26.6858581	24.6252899	27.49537469	25.76931314	24.1578808	22.07129385	20.42413786	27.12190616	22.97666655	26.12336505	27.60528617	19.25515598	23.59980381	24.04060419	27.51314689	20.00022637	19.97014207	22.21247419	26.10592857	22.51244186	22.77679563	20.29952244	24.20779025	27.05006718	26.4098387	24.94594337	23.68001048	21.38152426	22.75030124	28.09624185	22.89091553	27.88669783	22.33100082	23.32846919	25.82743025	26.87356943	21.26369754	27.31157557	27.25729373	23.33735326	22.16381312	23.88670118	23.1387316	27.27791266	27.88180385	24.56596481	25.61808808	24.58061429	27.55471365	26.88817825	23.36857996	28.40903506	26.90810409	26.68185522
Isoleucine_RP	23.97634204	22.94119191	24.67911778	25.01727526	22.67240066	21.75868608	23.59738523	24.49551286	24.16449259	23.09327641	24.16490349	22.70959998	24.01027771	24.0782384	23.34152451	24.9054908	24.39873539	24.15189655	24.32185395	23.28529623	24.76931441	23.16219807	24.51552827	23.35528417	24.59921378	23.7082109	24.67211915	24.86493983	23.03730463	23.98688457	23.82495441	24.17798244	23.81168312	23.30172819	24.70574795	23.60317556	23.03530642	23.83383574	24.2776303	24.60374776	21.82456243	24.86347567	23.63462592	23.81713028	23.91735801	24.77047049	25.33398349	23.706853	24.34387553	22.92692283	23.89598069	25.4893448	24.45559752	23.55972697
Isoleucylserine_RP	25.37926014	23.24372146	25.73483702	24.6270846	19.89038342	22.81428657	24.47500383	25.37454396	21.69826597	25.53794425	25.22906274	24.74950028	21.88969468	24.06443134	25.52087772	22.8317924	23.85587533	21.2280521	21.73148398	25.95741163	23.69153478	23.54776014	22.93816344	24.60526233	25.53671384	22.88775858	23.33042869	25.75619695	24.66951404	25.20461271	24.63736877	24.54063642	25.93019494	24.49774403	24.48803911	24.8530203	24.46573373	25.18500113	25.07872819	23.17743288	22.55804579	24.29391427	21.57781621	25.37926014	26.27003501	22.74110985	24.22089153	24.35974503	25.11370106	25.38054782	23.398484	24.55380648	25.56357242	24.73454685
Isonicotinic acid_RP	27.72422625	25.94174065	28.69316283	27.75636529	26.2579909	27.06075401	23.27154331	27.30737354	27.03153784	28.05496354	26.77100566	27.87396267	28.18994945	26.96051374	28.49958516	26.16074753	23.06991375	26.67830454	26.75282505	29.12517501	28.68295992	26.43009272	27.34935294	27.66202334	28.91946816	27.52966332	26.72615997	28.80499702	29.03062557	28.58995632	28.36353428	26.83226476	29.20772129	28.66822102	28.22500806	28.11196515	28.52398814	28.40151326	27.15204456	26.72044228	27.96081265	26.96641982	26.82868503	27.25564498	28.3118316	27.12374151	27.95392588	27.50127629	26.85638479	28.88788876	28.26944275	29.48542433	28.63258876	27.0912082
Isophorone_RP	25.41542777	25.7257791	25.06183293	25.01564147	25.62797993	24.09954345	25.46971301	25.67806771	24.8898161	25.2609866	25.36566742	24.49510004	25.6883246	25.37926014	25.17786485	25.34451917	24.36061474	25.59497336	25.48779256	24.43455686	23.45522567	24.45833303	25.10090449	25.09224028	23.42524268	25.17994429	25.27464663	24.12377011	24.04358712	25.56003306	24.52943928	25.83755169	24.52523761	23.62301453	24.83836426	25.05325786	23.86396769	25.23626012	25.28383008	25.27398819	25.26168985	24.50377429	25.32571459	24.81846691	26.3849549	25.45001185	24.42099163	23.82318672	25.81822222	25.20290478	25.87098656	24.01356971	25.48457077	24.97710482
Isovaleric acid_RP	21.98096757	23.51459503	25.39772961	22.08573991	21.66046767	25.42554412	25.6611406	20.78215443	22.0734675	20.01019887	21.46339788	23.21757858	23.17458207	22.43125488	25.09322394	22.1911575	24.08620489	22.38654263	21.69904076	25.24463165	25.46309602	26.03621512	22.37367447	22.95367094	25.10852656	21.99246337	21.40256551	25.56341468	25.73387854	20.89027297	25.8780597	21.43119051	25.95190552	24.20089683	21.39483386	21.91273158	25.42844928	21.92770756	22.10827208	21.71484083	21.78568713	21.7349447	22.85924205	22.72727648	21.78508808	21.97602586	21.71187777	25.06894718	22.84437899	21.34611948	23.33432076	24.92617087	24.22195106	20.64729446
Kainic acid_RP	23.02584771	24.36742151	25.2378483	22.91028627	24.50826297	24.22967783	24.42511508	25.38609021	24.1426354	23.33481826	22.44522532	25.00689435	24.01310524	23.49982663	25.43885789	20.2854808	24.06757004	22.83720568	23.95665889	23.25658003	26.47279259	22.63019141	24.43591993	25.03234167	23.11421437	24.4933564	23.18141611	25.68333125	25.61088832	26.21301313	25.89910817	26.10724779	26.73532666	26.92635681	24.75912443	26.16195219	23.22802492	25.65197911	25.3964381	22.70552411	24.53635342	24.35692024	24.06071854	24.80560889	26.61318919	24.5024135	24.39079728	24.49847601	25.34895322	25.16852581	22.88009144	27.3490043	25.29825481	25.57663038
Kojic Acid_RP	26.76412697	26.84581888	29.02635749	25.22289396	27.09870029	26.35647457	28.61643903	26.81129882	26.18520026	28.85741906	27.93059519	27.48036417	26.21428596	25.99634252	26.52899674	26.54119967	25.60082031	25.20821702	26.19022001	28.02856313	26.86654703	27.08607512	27.5065313	26.95201521	27.54034434	27.77686316	26.41203903	28.32064764	29.41344006	27.33710563	28.45849217	27.64222429	29.19556733	26.98594197	25.42126458	26.58239686	26.56471044	25.93342002	27.67399806	26.57473058	27.0302305	25.72901163	27.0270015	29.23466493	28.20817308	26.93513309	26.16417936	25.15839426	28.81306729	27.14481502	26.23805096	27.10863572	25.50735372	27.18688225
Kynurenine_RP	25.4844371	25.85418313	25.62325297	26.21646744	26.8404583	23.16092531	26.27639575	25.94124708	23.31627644	24.79130986	25.50897925	26.90455443	23.79767814	24.66411428	25.83883433	24.00717756	26.32508769	23.59142813	26.41367357	25.71199848	26.6673093	23.97193104	26.91664864	26.0214467	25.26349927	26.93232962	24.32864719	26.56875219	25.3913112	26.98227061	25.11633991	27.04510406	25.89687934	26.99865411	25.33077568	25.95212849	23.73666775	25.4760693	25.99244618	23.86779784	26.47944378	25.42582101	23.50619812	25.40448115	26.64832287	24.59672492	26.00556142	25.43318214	26.93164902	26.41892943	24.04650414	27.5483366	26.14084069	25.47340303
L-Asparagine_RP	25.59269984	25.3566212	26.01699621	25.47932537	25.68289335	24.38614691	25.52219863	26.71301357	24.83201178	26.16237748	27.56005078	26.14652367	24.11282289	24.2201868	26.34433458	23.70850233	25.08897274	23.85086225	24.58182526	25.06653757	24.61734414	23.90020022	25.45479728	25.08643045	25.60790156	25.41022605	23.66746181	27.13164186	25.51019549	24.96670654	25.31816413	24.85801092	26.79415319	25.2713263	25.3372557	26.88944627	25.6729658	27.54812474	25.56941413	23.85312562	25.89569761	25.84994985	24.11006774	25.45559279	24.13961253	24.16163953	25.37926014	25.63339445	24.29315679	25.7098287	24.30210122	25.04759095	24.74066669	24.86357786
L-beta-Homoisoleucine_RP	25.71616094	23.70308165	25.58555984	25.66136786	24.81248548	23.31254066	24.41123117	26.39865557	25.88853967	25.27266674	25.52333248	25.1477648	26.31511359	25.22869762	25.91612608	26.16577083	23.13867737	25.51542552	24.741735	25.27618357	26.56920863	23.09355436	22.68847931	25.5968549	24.55955862	23.53147915	25.61946181	24.76877386	23.46264705	26.52157765	25.88626255	26.60483064	25.18158063	26.98071931	26.63656906	25.64575232	21.28300782	26.30279338	25.89759569	25.22851969	24.52022297	24.34344114	26.29653095	24.69713491	26.99719937	26.35401739	25.27697631	26.3461024	26.95103745	25.54377282	24.53932149	23.00160343	25.3152049	25.51898794
L-Carnitine_RP	27.50266408	26.57462675	28.26513347	27.92361373	26.97250523	30.61144637	29.18598741	27.69264339	29.90054731	27.68348779	27.79755835	27.44668881	30.38285862	30.28826606	27.80364975	30.96235745	28.23461008	30.81523404	27.03693883	27.82834693	27.57058591	30.90343345	26.85024292	26.63541869	27.70103616	26.38588719	30.33161507	28.29172298	28.00293244	26.79943953	28.51353986	27.03823907	28.9872445	27.0021585	27.56427209	27.17080086	28.51236829	27.75034421	27.67258655	30.15169105	26.87332544	26.90463092	29.79456939	27.33218809	27.80846967	29.87315414	27.51230889	27.58842638	27.2403864	27.84917481	31.03130321	27.81636248	27.89538332	27.2043622
L-Glutamine_RP	30.69898071	30.64691327	30.80804075	28.86993319	30.72208443	30.55098261	31.63200466	30.69272862	29.94889127	30.54055516	30.3037867	31.62789992	30.08290337	29.98345271	30.76001245	29.87572106	30.91480776	30.31079349	29.14696699	31.26360363	29.69548802	31.16035494	31.14770829	30.73595004	30.74044466	31.34938072	29.65587117	30.80771939	30.35681475	30.20272739	30.92728154	30.16328359	31.23187605	30.04698459	29.52207164	30.48187155	28.86448993	30.59223606	30.31036943	29.69232823	30.6453759	30.62318125	29.93761659	30.44833045	29.60925067	29.66839058	27.93194	28.55827946	29.79674978	30.64402969	30.16770259	30.67871159	30.09431398	30.40864416
L-Histidine_RP	25.97603126	26.34099017	26.21190788	26.22112339	26.52039001	25.57561123	27.00722152	26.58776044	25.63631945	26.1956234	27.38318138	27.07082381	25.5853924	25.51100352	26.66674817	24.76670834	25.98614919	25.13123659	25.7702868	26.52536866	27.74927515	23.47048078	26.69445706	25.93243518	26.32724875	26.79878589	25.39541535	27.04784952	28.5412329	28.20084929	26.80647458	27.7680671	27.04964368	28.01641173	26.37637224	26.80668535	26.11124598	26.91564878	25.94476941	25.3128092	26.31842601	26.81401498	25.21814697	25.85585984	27.4917602	25.60651402	26.06528794	26.33272206	27.86509635	26.06837427	25.45473567	28.93539099	25.90976726	25.92378119
L-Homoserine_RP	27.20611822	27.12647783	28.00357742	28.48309764	27.42371127	27.39359622	27.70972083	27.6307631	27.57557358	26.80383329	27.02645591	26.73861186	27.53738509	27.71254749	27.60595209	27.43854289	27.92458107	27.06747302	26.31937534	27.55397707	26.91774145	26.24151437	14.69096315	27.06781839	27.15129653	26.27620213	26.63422169	27.60029943	28.02792716	27.92906164	29.07011573	27.20333116	27.69829764	27.57152458	28.23354819	27.22970564	28.46227941	27.73319771	26.98576063	27.40115084	27.29133572	28.22828028	27.23450668	15.18875626	26.86237296	26.9153664	27.36773633	27.46395596	26.91213662	27.62427965	27.66030573	28.21414477	27.67630165	27.08892779
